hexmap,abbr_usps,abbr_gpo,abbr_ap,abbr_short,abbr_long,name,fips,geo_type,X,Y,cX,cY
usa59,NM,N. Mex.,N.M.,N.M.,N.Mex.,New Mexico,35,state,156.769145,-150,156.769145,-170
usa59,NM,N. Mex.,N.M.,N.M.,N.Mex.,New Mexico,35,state,174.089653,-160,156.769145,-170
usa59,NM,N. Mex.,N.M.,N.M.,N.Mex.,New Mexico,35,state,174.089653,-180,156.769145,-170
usa59,NM,N. Mex.,N.M.,N.M.,N.Mex.,New Mexico,35,state,156.769145,-190,156.769145,-170
usa59,NM,N. Mex.,N.M.,N.M.,N.Mex.,New Mexico,35,state,139.448637,-180,156.769145,-170
usa59,NM,N. Mex.,N.M.,N.M.,N.Mex.,New Mexico,35,state,139.448637,-160,156.769145,-170
usa59,NM,N. Mex.,N.M.,N.M.,N.Mex.,New Mexico,35,state,156.769145,-150,156.769145,-170
usa59,NY,N.Y.,N.Y.,N.Y.,N.York,New York,36,state,347.294734,-60,347.29473399999995,-80.00000000000001
usa59,NY,N.Y.,N.Y.,N.Y.,N.York,New York,36,state,364.615242,-70,347.29473399999995,-80.00000000000001
usa59,NY,N.Y.,N.Y.,N.Y.,N.York,New York,36,state,364.615242,-90,347.29473399999995,-80.00000000000001
usa59,NY,N.Y.,N.Y.,N.Y.,N.York,New York,36,state,347.294734,-100,347.29473399999995,-80.00000000000001
usa59,NY,N.Y.,N.Y.,N.Y.,N.York,New York,36,state,329.974226,-90,347.29473399999995,-80.00000000000001
usa59,NY,N.Y.,N.Y.,N.Y.,N.York,New York,36,state,329.974226,-70,347.29473399999995,-80.00000000000001
usa59,NY,N.Y.,N.Y.,N.Y.,N.York,New York,36,state,347.294734,-60,347.29473399999995,-80.00000000000001
usa59,NC,N.C.,N.C.,N.C.,N.Car.,North Carolina,37,state,295.33321,-150,295.33321,-169.99999999999997
usa59,NC,N.C.,N.C.,N.C.,N.Car.,North Carolina,37,state,312.653718,-160,295.33321,-169.99999999999997
usa59,NC,N.C.,N.C.,N.C.,N.Car.,North Carolina,37,state,312.653718,-180,295.33321,-169.99999999999997
usa59,NC,N.C.,N.C.,N.C.,N.Car.,North Carolina,37,state,295.33321,-190,295.33321,-169.99999999999997
usa59,NC,N.C.,N.C.,N.C.,N.Car.,North Carolina,37,state,278.012702,-180,295.33321,-169.99999999999997
usa59,NC,N.C.,N.C.,N.C.,N.Car.,North Carolina,37,state,278.012702,-160,295.33321,-169.99999999999997
usa59,NC,N.C.,N.C.,N.C.,N.Car.,North Carolina,37,state,295.33321,-150,295.33321,-169.99999999999997
usa59,ND,N. Dak.,N.D.,N.D.,N.Dak.,North Dakota,38,state,139.448637,-60,139.44863700000002,-80
usa59,ND,N. Dak.,N.D.,N.D.,N.Dak.,North Dakota,38,state,156.769145,-70,139.44863700000002,-80
usa59,ND,N. Dak.,N.D.,N.D.,N.Dak.,North Dakota,38,state,156.769145,-90,139.44863700000002,-80
usa59,ND,N. Dak.,N.D.,N.D.,N.Dak.,North Dakota,38,state,139.448637,-100,139.44863700000002,-80
usa59,ND,N. Dak.,N.D.,N.D.,N.Dak.,North Dakota,38,state,122.128129,-90,139.44863700000002,-80
usa59,ND,N. Dak.,N.D.,N.D.,N.Dak.,North Dakota,38,state,122.128129,-70,139.44863700000002,-80
usa59,ND,N. Dak.,N.D.,N.D.,N.Dak.,North Dakota,38,state,139.448637,-60,139.44863700000002,-80
usa59,OH,Ohio,Ohio,Ohio,Ohio,Ohio,39,state,295.33321,-90,295.33321,-109.99999999999999
usa59,OH,Ohio,Ohio,Ohio,Ohio,Ohio,39,state,312.653718,-100,295.33321,-109.99999999999999
usa59,OH,Ohio,Ohio,Ohio,Ohio,Ohio,39,state,312.653718,-120,295.33321,-109.99999999999999
usa59,OH,Ohio,Ohio,Ohio,Ohio,Ohio,39,state,295.33321,-130,295.33321,-109.99999999999999
usa59,OH,Ohio,Ohio,Ohio,Ohio,Ohio,39,state,278.012702,-120,295.33321,-109.99999999999999
usa59,OH,Ohio,Ohio,Ohio,Ohio,Ohio,39,state,278.012702,-100,295.33321,-109.99999999999999
usa59,OH,Ohio,Ohio,Ohio,Ohio,Ohio,39,state,295.33321,-90,295.33321,-109.99999999999999
usa59,OK,Okla.,Okla.,Okl.,Oklah.,Oklahoma,40,state,174.089653,-180,174.08965344444448,-199.99999999999997
usa59,OK,Okla.,Okla.,Okl.,Oklah.,Oklahoma,40,state,191.410162,-190,174.08965344444448,-199.99999999999997
usa59,OK,Okla.,Okla.,Okl.,Oklah.,Oklahoma,40,state,191.410162,-210,174.08965344444448,-199.99999999999997
usa59,OK,Okla.,Okla.,Okl.,Oklah.,Oklahoma,40,state,174.089653,-220,174.08965344444448,-199.99999999999997
usa59,OK,Okla.,Okla.,Okl.,Oklah.,Oklahoma,40,state,156.769145,-210,174.08965344444448,-199.99999999999997
usa59,OK,Okla.,Okla.,Okl.,Oklah.,Oklahoma,40,state,156.769145,-190,174.08965344444448,-199.99999999999997
usa59,OK,Okla.,Okla.,Okl.,Oklah.,Oklahoma,40,state,174.089653,-180,174.08965344444448,-199.99999999999997
usa59,OR,Oreg.,Ore.,Ore.,Oregon,Oregon,41,state,70.166605,-120,70.16660499999999,-140
usa59,OR,Oreg.,Ore.,Ore.,Oregon,Oregon,41,state,87.4871131,-130,70.16660499999999,-140
usa59,OR,Oreg.,Ore.,Ore.,Oregon,Oregon,41,state,87.4871131,-150,70.16660499999999,-140
usa59,OR,Oreg.,Ore.,Ore.,Oregon,Oregon,41,state,70.166605,-160,70.16660499999999,-140
usa59,OR,Oreg.,Ore.,Ore.,Oregon,Oregon,41,state,52.8460969,-150,70.16660499999999,-140
usa59,OR,Oreg.,Ore.,Ore.,Oregon,Oregon,41,state,52.8460969,-130,70.16660499999999,-140
usa59,OR,Oreg.,Ore.,Ore.,Oregon,Oregon,41,state,70.166605,-120,70.16660499999999,-140
usa59,PA,Pa.,Pa.,Pa.,Penn.,Pennsylvania,42,state,329.974226,-90,329.9742260000001,-110.00000000000001
usa59,PA,Pa.,Pa.,Pa.,Penn.,Pennsylvania,42,state,347.294734,-100,329.9742260000001,-110.00000000000001
usa59,PA,Pa.,Pa.,Pa.,Penn.,Pennsylvania,42,state,347.294734,-120,329.9742260000001,-110.00000000000001
usa59,PA,Pa.,Pa.,Pa.,Penn.,Pennsylvania,42,state,329.974226,-130,329.9742260000001,-110.00000000000001
usa59,PA,Pa.,Pa.,Pa.,Penn.,Pennsylvania,42,state,312.653718,-120,329.9742260000001,-110.00000000000001
usa59,PA,Pa.,Pa.,Pa.,Penn.,Pennsylvania,42,state,312.653718,-100,329.9742260000001,-110.00000000000001
usa59,PA,Pa.,Pa.,Pa.,Penn.,Pennsylvania,42,state,329.974226,-90,329.9742260000001,-110.00000000000001
usa59,RI,R.I.,R.I.,R.I.,R.Is.,Rhode Island,44,state,416.576766,-60,416.5767664444444,-79.99999999999999
usa59,RI,R.I.,R.I.,R.I.,R.Is.,Rhode Island,44,state,433.897275,-70,416.5767664444444,-79.99999999999999
usa59,RI,R.I.,R.I.,R.I.,R.Is.,Rhode Island,44,state,433.897275,-90,416.5767664444444,-79.99999999999999
usa59,RI,R.I.,R.I.,R.I.,R.Is.,Rhode Island,44,state,416.576766,-100,416.5767664444444,-79.99999999999999
usa59,RI,R.I.,R.I.,R.I.,R.Is.,Rhode Island,44,state,399.256258,-90,416.5767664444444,-79.99999999999999
usa59,RI,R.I.,R.I.,R.I.,R.Is.,Rhode Island,44,state,399.256258,-70,416.5767664444444,-79.99999999999999
usa59,RI,R.I.,R.I.,R.I.,R.Is.,Rhode Island,44,state,416.576766,-60,416.5767664444444,-79.99999999999999
usa59,SC,S.C.,S.C.,S.C.,S.Car.,South Carolina,45,state,329.974226,-150,329.9742260000001,-170.00000000000003
usa59,SC,S.C.,S.C.,S.C.,S.Car.,South Carolina,45,state,347.294734,-160,329.9742260000001,-170.00000000000003
usa59,SC,S.C.,S.C.,S.C.,S.Car.,South Carolina,45,state,347.294734,-180,329.9742260000001,-170.00000000000003
usa59,SC,S.C.,S.C.,S.C.,S.Car.,South Carolina,45,state,329.974226,-190,329.9742260000001,-170.00000000000003
usa59,SC,S.C.,S.C.,S.C.,S.Car.,South Carolina,45,state,312.653718,-180,329.9742260000001,-170.00000000000003
usa59,SC,S.C.,S.C.,S.C.,S.Car.,South Carolina,45,state,312.653718,-160,329.9742260000001,-170.00000000000003
usa59,SC,S.C.,S.C.,S.C.,S.Car.,South Carolina,45,state,329.974226,-150,329.9742260000001,-170.00000000000003
usa59,SD,S. Dak.,S.D.,S.D.,S.Dak.,South Dakota,46,state,156.769145,-90,156.769145,-109.99999999999999
usa59,SD,S. Dak.,S.D.,S.D.,S.Dak.,South Dakota,46,state,174.089653,-100,156.769145,-109.99999999999999
usa59,SD,S. Dak.,S.D.,S.D.,S.Dak.,South Dakota,46,state,174.089653,-120,156.769145,-109.99999999999999
usa59,SD,S. Dak.,S.D.,S.D.,S.Dak.,South Dakota,46,state,156.769145,-130,156.769145,-109.99999999999999
usa59,SD,S. Dak.,S.D.,S.D.,S.Dak.,South Dakota,46,state,139.448637,-120,156.769145,-109.99999999999999
usa59,SD,S. Dak.,S.D.,S.D.,S.Dak.,South Dakota,46,state,139.448637,-100,156.769145,-109.99999999999999
usa59,SD,S. Dak.,S.D.,S.D.,S.Dak.,South Dakota,46,state,156.769145,-90,156.769145,-109.99999999999999
usa59,TN,Tenn.,Tenn.,Ten.,Tenn.,Tennessee,47,state,260.692194,-150,260.692194,-170.00000000000003
usa59,TN,Tenn.,Tenn.,Ten.,Tenn.,Tennessee,47,state,278.012702,-160,260.692194,-170.00000000000003
usa59,TN,Tenn.,Tenn.,Ten.,Tenn.,Tennessee,47,state,278.012702,-180,260.692194,-170.00000000000003
usa59,TN,Tenn.,Tenn.,Ten.,Tenn.,Tennessee,47,state,260.692194,-190,260.692194,-170.00000000000003
usa59,TN,Tenn.,Tenn.,Ten.,Tenn.,Tennessee,47,state,243.371686,-180,260.692194,-170.00000000000003
usa59,TN,Tenn.,Tenn.,Ten.,Tenn.,Tennessee,47,state,243.371686,-160,260.692194,-170.00000000000003
usa59,TN,Tenn.,Tenn.,Ten.,Tenn.,Tennessee,47,state,260.692194,-150,260.692194,-170.00000000000003
usa59,TX,Tex.,Texas,Tex.,Texas,Texas,48,state,191.410162,-210,191.41016155555556,-230
usa59,TX,Tex.,Texas,Tex.,Texas,Texas,48,state,208.73067,-220,191.41016155555556,-230
usa59,TX,Tex.,Texas,Tex.,Texas,Texas,48,state,208.73067,-240,191.41016155555556,-230
usa59,TX,Tex.,Texas,Tex.,Texas,Texas,48,state,191.410162,-250,191.41016155555556,-230
usa59,TX,Tex.,Texas,Tex.,Texas,Texas,48,state,174.089653,-240,191.41016155555556,-230
usa59,TX,Tex.,Texas,Tex.,Texas,Texas,48,state,174.089653,-220,191.41016155555556,-230
usa59,TX,Tex.,Texas,Tex.,Texas,Texas,48,state,191.410162,-210,191.41016155555556,-230
usa59,UT,Utah,Utah,Ut.,Utah,Utah,49,state,122.128129,-150,122.12812899999999,-169.99999999999997
usa59,UT,Utah,Utah,Ut.,Utah,Utah,49,state,139.448637,-160,122.12812899999999,-169.99999999999997
usa59,UT,Utah,Utah,Ut.,Utah,Utah,49,state,139.448637,-180,122.12812899999999,-169.99999999999997
usa59,UT,Utah,Utah,Ut.,Utah,Utah,49,state,122.128129,-190,122.12812899999999,-169.99999999999997
usa59,UT,Utah,Utah,Ut.,Utah,Utah,49,state,104.807621,-180,122.12812899999999,-169.99999999999997
usa59,UT,Utah,Utah,Ut.,Utah,Utah,49,state,104.807621,-160,122.12812899999999,-169.99999999999997
usa59,UT,Utah,Utah,Ut.,Utah,Utah,49,state,122.128129,-150,122.12812899999999,-169.99999999999997
usa59,VT,Vt.,Vt.,Vt.,Verm.,Vermont,50,state,364.615242,-30,364.615242,-50.00000000000001
usa59,VT,Vt.,Vt.,Vt.,Verm.,Vermont,50,state,381.93575,-40,364.615242,-50.00000000000001
usa59,VT,Vt.,Vt.,Vt.,Verm.,Vermont,50,state,381.93575,-60,364.615242,-50.00000000000001
usa59,VT,Vt.,Vt.,Vt.,Verm.,Vermont,50,state,364.615242,-70,364.615242,-50.00000000000001
usa59,VT,Vt.,Vt.,Vt.,Verm.,Vermont,50,state,347.294734,-60,364.615242,-50.00000000000001
usa59,VT,Vt.,Vt.,Vt.,Verm.,Vermont,50,state,347.294734,-40,364.615242,-50.00000000000001
usa59,VT,Vt.,Vt.,Vt.,Verm.,Vermont,50,state,364.615242,-30,364.615242,-50.00000000000001
usa59,VA,Va.,Va.,Va.,Virg.,Virginia,51,state,312.653718,-120,312.653718,-140.00000000000003
usa59,VA,Va.,Va.,Va.,Virg.,Virginia,51,state,329.974226,-130,312.653718,-140.00000000000003
usa59,VA,Va.,Va.,Va.,Virg.,Virginia,51,state,329.974226,-150,312.653718,-140.00000000000003
usa59,VA,Va.,Va.,Va.,Virg.,Virginia,51,state,312.653718,-160,312.653718,-140.00000000000003
usa59,VA,Va.,Va.,Va.,Virg.,Virginia,51,state,295.33321,-150,312.653718,-140.00000000000003
usa59,VA,Va.,Va.,Va.,Virg.,Virginia,51,state,295.33321,-130,312.653718,-140.00000000000003
usa59,VA,Va.,Va.,Va.,Virg.,Virginia,51,state,312.653718,-120,312.653718,-140.00000000000003
usa59,WA,Wash.,Wash.,Wn.,Wash.,Washington,53,state,70.166605,-60,70.16660499999999,-80
usa59,WA,Wash.,Wash.,Wn.,Wash.,Washington,53,state,87.4871131,-70,70.16660499999999,-80
usa59,WA,Wash.,Wash.,Wn.,Wash.,Washington,53,state,87.4871131,-90,70.16660499999999,-80
usa59,WA,Wash.,Wash.,Wn.,Wash.,Washington,53,state,70.166605,-100,70.16660499999999,-80
usa59,WA,Wash.,Wash.,Wn.,Wash.,Washington,53,state,52.8460969,-90,70.16660499999999,-80
usa59,WA,Wash.,Wash.,Wn.,Wash.,Washington,53,state,52.8460969,-70,70.16660499999999,-80
usa59,WA,Wash.,Wash.,Wn.,Wash.,Washington,53,state,70.166605,-60,70.16660499999999,-80
usa59,WV,W. Va.,W.Va.,W.V.,W.Va.,West Virginia,54,state,278.012702,-120,278.012702,-140
usa59,WV,W. Va.,W.Va.,W.V.,W.Va.,West Virginia,54,state,295.33321,-130,278.012702,-140
usa59,WV,W. Va.,W.Va.,W.V.,W.Va.,West Virginia,54,state,295.33321,-150,278.012702,-140
usa59,WV,W. Va.,W.Va.,W.V.,W.Va.,West Virginia,54,state,278.012702,-160,278.012702,-140
usa59,WV,W. Va.,W.Va.,W.V.,W.Va.,West Virginia,54,state,260.692194,-150,278.012702,-140
usa59,WV,W. Va.,W.Va.,W.V.,W.Va.,West Virginia,54,state,260.692194,-130,278.012702,-140
usa59,WV,W. Va.,W.Va.,W.V.,W.Va.,West Virginia,54,state,278.012702,-120,278.012702,-140
usa59,WI,Wis.,Wis.,Wis.,Wisc.,Wisconsin,55,state,208.73067,-60,208.73067,-80
usa59,WI,Wis.,Wis.,Wis.,Wisc.,Wisconsin,55,state,226.051178,-70,208.73067,-80
usa59,WI,Wis.,Wis.,Wis.,Wisc.,Wisconsin,55,state,226.051178,-90,208.73067,-80
usa59,WI,Wis.,Wis.,Wis.,Wisc.,Wisconsin,55,state,208.73067,-100,208.73067,-80
usa59,WI,Wis.,Wis.,Wis.,Wisc.,Wisconsin,55,state,191.410162,-90,208.73067,-80
usa59,WI,Wis.,Wis.,Wis.,Wisc.,Wisconsin,55,state,191.410162,-70,208.73067,-80
usa59,WI,Wis.,Wis.,Wis.,Wisc.,Wisconsin,55,state,208.73067,-60,208.73067,-80
usa59,WY,Wyo.,Wyo.,Wyo.,Wyom.,Wyoming,56,state,122.128129,-90,122.12812899999999,-110.00000000000001
usa59,WY,Wyo.,Wyo.,Wyo.,Wyom.,Wyoming,56,state,139.448637,-100,122.12812899999999,-110.00000000000001
usa59,WY,Wyo.,Wyo.,Wyo.,Wyom.,Wyoming,56,state,139.448637,-120,122.12812899999999,-110.00000000000001
usa59,WY,Wyo.,Wyo.,Wyo.,Wyom.,Wyoming,56,state,122.128129,-130,122.12812899999999,-110.00000000000001
usa59,WY,Wyo.,Wyo.,Wyo.,Wyom.,Wyoming,56,state,104.807621,-120,122.12812899999999,-110.00000000000001
usa59,WY,Wyo.,Wyo.,Wyo.,Wyom.,Wyoming,56,state,104.807621,-100,122.12812899999999,-110.00000000000001
usa59,WY,Wyo.,Wyo.,Wyo.,Wyom.,Wyoming,56,state,122.128129,-90,122.12812899999999,-110.00000000000001
usa59,DC,D.C.,D.C.,D.C.,D.Col.,District of Columbia,11,federal district,364.615242,-150,364.615242,-170.00000000000003
usa59,DC,D.C.,D.C.,D.C.,D.Col.,District of Columbia,11,federal district,381.93575,-160,364.615242,-170.00000000000003
usa59,DC,D.C.,D.C.,D.C.,D.Col.,District of Columbia,11,federal district,381.93575,-180,364.615242,-170.00000000000003
usa59,DC,D.C.,D.C.,D.C.,D.Col.,District of Columbia,11,federal district,364.615242,-190,364.615242,-170.00000000000003
usa59,DC,D.C.,D.C.,D.C.,D.Col.,District of Columbia,11,federal district,347.294734,-180,364.615242,-170.00000000000003
usa59,DC,D.C.,D.C.,D.C.,D.Col.,District of Columbia,11,federal district,347.294734,-160,364.615242,-170.00000000000003
usa59,DC,D.C.,D.C.,D.C.,D.Col.,District of Columbia,11,federal district,364.615242,-150,364.615242,-170.00000000000003
usa59,AS,A.S.,A.S.,A.S.,Am.Sa.,American Samoa,60,territory,52.845997,-270,52.84599699999999,-290
usa59,AS,A.S.,A.S.,A.S.,Am.Sa.,American Samoa,60,territory,70.1665051,-280,52.84599699999999,-290
usa59,AS,A.S.,A.S.,A.S.,Am.Sa.,American Samoa,60,territory,70.1665051,-300,52.84599699999999,-290
usa59,AS,A.S.,A.S.,A.S.,Am.Sa.,American Samoa,60,territory,52.845997,-310,52.84599699999999,-290
usa59,AS,A.S.,A.S.,A.S.,Am.Sa.,American Samoa,60,territory,35.5254889,-300,52.84599699999999,-290
usa59,AS,A.S.,A.S.,A.S.,Am.Sa.,American Samoa,60,territory,35.5254889,-280,52.84599699999999,-290
usa59,AS,A.S.,A.S.,A.S.,Am.Sa.,American Samoa,60,territory,52.845997,-270,52.84599699999999,-290
usa59,GU,Guam,NA,Guam,Guam,Guam,66,territory,18.204981,-270,18.204981,-290
usa59,GU,Guam,NA,Guam,Guam,Guam,66,territory,35.5254891,-280,18.204981,-290
usa59,GU,Guam,NA,Guam,Guam,Guam,66,territory,35.5254891,-300,18.204981,-290
usa59,GU,Guam,NA,Guam,Guam,Guam,66,territory,18.204981,-310,18.204981,-290
usa59,GU,Guam,NA,Guam,Guam,Guam,66,territory,0.8844729,-300,18.204981,-290
usa59,GU,Guam,NA,Guam,Guam,Guam,66,territory,0.8844729,-280,18.204981,-290
usa59,GU,Guam,NA,Guam,Guam,Guam,66,territory,18.204981,-270,18.204981,-290
usa59,MP,M.P.,NA,M.P.,N.Mar.I.,Northern Mariana Islands,69,territory,35.5255888,-240,35.52558884444444,-259.99999999999994
usa59,MP,M.P.,NA,M.P.,N.Mar.I.,Northern Mariana Islands,69,territory,52.8460969,-250,35.52558884444444,-259.99999999999994
usa59,MP,M.P.,NA,M.P.,N.Mar.I.,Northern Mariana Islands,69,territory,52.8460969,-270,35.52558884444444,-259.99999999999994
usa59,MP,M.P.,NA,M.P.,N.Mar.I.,Northern Mariana Islands,69,territory,35.5255888,-280,35.52558884444444,-259.99999999999994
usa59,MP,M.P.,NA,M.P.,N.Mar.I.,Northern Mariana Islands,69,territory,18.2050808,-270,35.52558884444444,-259.99999999999994
usa59,MP,M.P.,NA,M.P.,N.Mar.I.,Northern Mariana Islands,69,territory,18.2050808,-250,35.52558884444444,-259.99999999999994
usa59,MP,M.P.,NA,M.P.,N.Mar.I.,Northern Mariana Islands,69,territory,35.5255888,-240,35.52558884444444,-259.99999999999994
usa59,PR,P.R.,NA,P.R.,P.Rico,Puerto Rico,72,territory,381.93575,-240,381.93575000000004,-260.00000000000006
usa59,PR,P.R.,NA,P.R.,P.Rico,Puerto Rico,72,territory,399.256258,-250,381.93575000000004,-260.00000000000006
usa59,PR,P.R.,NA,P.R.,P.Rico,Puerto Rico,72,territory,399.256258,-270,381.93575000000004,-260.00000000000006
usa59,PR,P.R.,NA,P.R.,P.Rico,Puerto Rico,72,territory,381.93575,-280,381.93575000000004,-260.00000000000006
usa59,PR,P.R.,NA,P.R.,P.Rico,Puerto Rico,72,territory,364.615242,-270,381.93575000000004,-260.00000000000006
usa59,PR,P.R.,NA,P.R.,P.Rico,Puerto Rico,72,territory,364.615242,-250,381.93575000000004,-260.00000000000006
usa59,PR,P.R.,NA,P.R.,P.Rico,Puerto Rico,72,territory,381.93575,-240,381.93575000000004,-260.00000000000006
usa59,VI,V.I.,NA,V.I.,U.S.V.I.,U.S. Virgin Islands,78,territory,416.576766,-240,416.5767664444444,-259.99999999999994
usa59,VI,V.I.,NA,V.I.,U.S.V.I.,U.S. Virgin Islands,78,territory,433.897275,-250,416.5767664444444,-259.99999999999994
usa59,VI,V.I.,NA,V.I.,U.S.V.I.,U.S. Virgin Islands,78,territory,433.897275,-270,416.5767664444444,-259.99999999999994
usa59,VI,V.I.,NA,V.I.,U.S.V.I.,U.S. Virgin Islands,78,territory,416.576766,-280,416.5767664444444,-259.99999999999994
usa59,VI,V.I.,NA,V.I.,U.S.V.I.,U.S. Virgin Islands,78,territory,399.256258,-270,416.5767664444444,-259.99999999999994
usa59,VI,V.I.,NA,V.I.,U.S.V.I.,U.S. Virgin Islands,78,territory,399.256258,-250,416.5767664444444,-259.99999999999994
usa59,VI,V.I.,NA,V.I.,U.S.V.I.,U.S. Virgin Islands,78,territory,416.576766,-240,416.5767664444444,-259.99999999999994
usa59,FM,NA,NA,Mic.,Micro.,Micronesia,64,freely associated state,18.204981,-210,18.204981,-230
usa59,FM,NA,NA,Mic.,Micro.,Micronesia,64,freely associated state,35.5254891,-220,18.204981,-230
usa59,FM,NA,NA,Mic.,Micro.,Micronesia,64,freely associated state,35.5254891,-240,18.204981,-230
usa59,FM,NA,NA,Mic.,Micro.,Micronesia,64,freely associated state,18.204981,-250,18.204981,-230
usa59,FM,NA,NA,Mic.,Micro.,Micronesia,64,freely associated state,0.8844729,-240,18.204981,-230
usa59,FM,NA,NA,Mic.,Micro.,Micronesia,64,freely associated state,0.8844729,-220,18.204981,-230
usa59,FM,NA,NA,Mic.,Micro.,Micronesia,64,freely associated state,18.204981,-210,18.204981,-230
usa59,MH,NA,NA,Msh.,Mar.Is.,Marshall Islands,68,freely associated state,52.845997,-210,52.84599699999999,-230
usa59,MH,NA,NA,Msh.,Mar.Is.,Marshall Islands,68,freely associated state,70.1665051,-220,52.84599699999999,-230
usa59,MH,NA,NA,Msh.,Mar.Is.,Marshall Islands,68,freely associated state,70.1665051,-240,52.84599699999999,-230
usa59,MH,NA,NA,Msh.,Mar.Is.,Marshall Islands,68,freely associated state,52.845997,-250,52.84599699999999,-230
usa59,MH,NA,NA,Msh.,Mar.Is.,Marshall Islands,68,freely associated state,35.5254889,-240,52.84599699999999,-230
usa59,MH,NA,NA,Msh.,Mar.Is.,Marshall Islands,68,freely associated state,35.5254889,-220,52.84599699999999,-230
usa59,MH,NA,NA,Msh.,Mar.Is.,Marshall Islands,68,freely associated state,52.845997,-210,52.84599699999999,-230
usa59,PW,NA,NA,Pal.,Palau,Palau,70,freely associated state,0.5255888,-240,0.343294799999999,-260
usa59,PW,NA,NA,Pal.,Palau,Palau,70,freely associated state,17.8460969,-250,0.343294799999999,-260
usa59,PW,NA,NA,Pal.,Palau,Palau,70,freely associated state,17.8460969,-270,0.343294799999999,-260
usa59,PW,NA,NA,Pal.,Palau,Palau,70,freely associated state,0.5255888,-280,0.343294799999999,-260
usa59,PW,NA,NA,Pal.,Palau,Palau,70,freely associated state,-17.2050808,-270,0.343294799999999,-260
usa59,PW,NA,NA,Pal.,Palau,Palau,70,freely associated state,-17.2050808,-250,0.343294799999999,-260
usa59,PW,NA,NA,Pal.,Palau,Palau,70,freely associated state,0.5255888,-240,0.343294799999999,-260
